source_id,relation,target_id
runtime:dtk23041,COMPATIBLE_WITH,API:cudaDestroyExternalMemory
runtime:dtk23041,COMPATIBLE_WITH,API:cudaDestroyExternalSemaphore
runtime:dtk23041,COMPATIBLE_WITH,API:cudaDeviceCanAccessPeer
runtime:dtk23041,COMPATIBLE_WITH,API:cudaDeviceDisablePeerAccess
runtime:dtk23041,COMPATIBLE_WITH,API:cudaDeviceEnablePeerAccess
runtime:dtk23041,COMPATIBLE_WITH,API:cudaDeviceGetAttribute
runtime:dtk23041,COMPATIBLE_WITH,API:cudaDeviceGetByPCIBusId
runtime:dtk23041,COMPATIBLE_WITH,API:cudaDeviceGetCacheConfig
runtime:dtk23041,COMPATIBLE_WITH,API:cudaDeviceGetLimit
runtime:dtk23041,COMPATIBLE_WITH,API:cudaDeviceGetNvSciSyncAttributes
runtime:dtk23041,COMPATIBLE_WITH,API:cudaDeviceGetP2PAttribute
runtime:dtk23041,COMPATIBLE_WITH,API:cudaDeviceGetPCIBusId
runtime:dtk23041,COMPATIBLE_WITH,API:cudaDeviceGetSharedMemConfig
runtime:dtk23041,COMPATIBLE_WITH,API:cudaDeviceGetStreamPriorityRange
runtime:dtk23041,COMPATIBLE_WITH,API:cudaDeviceReset
runtime:dtk23041,COMPATIBLE_WITH,API:cudaDeviceSetCacheConfig
runtime:dtk23041,COMPATIBLE_WITH,API:cudaDeviceSetLimit
runtime:dtk23041,COMPATIBLE_WITH,API:cudaDeviceSetSharedMemConfig
runtime:dtk23041,COMPATIBLE_WITH,API:cudaDeviceSynchronize
runtime:dtk23041,COMPATIBLE_WITH,API:cudaDriverGetVersion
runtime:dtk23041,COMPATIBLE_WITH,API:cudaEventCreate
runtime:dtk23041,COMPATIBLE_WITH,API:cudaEventCreateWithFlags
runtime:dtk23041,COMPATIBLE_WITH,API:cudaEventDestroy
runtime:dtk23041,COMPATIBLE_WITH,API:cudaEventElapsedTime
runtime:dtk23041,COMPATIBLE_WITH,API:cudaEventQuery
runtime:dtk23041,COMPATIBLE_WITH,API:cudaEventRecord
runtime:dtk23041,COMPATIBLE_WITH,API:cudaEventSynchronize
runtime:dtk23041,COMPATIBLE_WITH,API:cudaExternalMemoryGetMappedBuffer
runtime:dtk23041,COMPATIBLE_WITH,API:cudaExternalMemoryGetMappedMipmappedArray
runtime:dtk23041,COMPATIBLE_WITH,API:cudaFree
runtime:dtk23041,COMPATIBLE_WITH,API:cudaFreeArray
runtime:dtk23041,COMPATIBLE_WITH,API:cudaFreeHost
runtime:dtk23041,COMPATIBLE_WITH,API:cudaFreeMipmappedArray
runtime:dtk23041,COMPATIBLE_WITH,API:cudaFuncGetAttributes
runtime:dtk23041,COMPATIBLE_WITH,API:cudaFuncSetAttribute
runtime:dtk23041,COMPATIBLE_WITH,API:cudaFuncSetCacheConfig
runtime:dtk23041,COMPATIBLE_WITH,API:cudaFuncSetSharedMemConfig
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGetDevice
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGetDeviceCount
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGetDeviceFlags
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGetDeviceProperties
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGetMipmappedArrayLevel
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGetParameterBuffer
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGetParameterBufferV2
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGetSymbolAddress
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGetSymbolSize
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphAddChildGraphNode
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphAddDependencies
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphAddEmptyNode
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphAddHostNode
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphAddKernelNode
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphAddMemcpyNode
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphAddMemsetNode
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphChildGraphNodeGetGraph
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphClone
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphCreate
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphDestroy
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphDestroyNode
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphExecDestroy
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphExecHostNodeSetParams
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphExecKernelNodeSetParams
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphExecMemcpyNodeSetParams
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphExecMemsetNodeSetParams
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphExecUpdate
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphGetEdges
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphGetNodes
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphGetRootNodes
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphHostNodeGetParams
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphHostNodeSetParams
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphInstantiate
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphKernelNodeGetParams
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphKernelNodeSetParams
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphLaunch
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphMemcpyNodeGetParams
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphMemcpyNodeSetParams
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphMemsetNodeGetParams
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphMemsetNodeSetParams
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphNodeFindInClone
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphNodeGetDependencies
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphNodeGetDependentNodes
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphNodeGetType
runtime:dtk23041,COMPATIBLE_WITH,API:cudaGraphRemoveDependencies
runtime:dtk23041,COMPATIBLE_WITH,API:cudaHostAlloc
runtime:dtk23041,COMPATIBLE_WITH,API:cudaHostGetDevicePointer
runtime:dtk23041,COMPATIBLE_WITH,API:cudaHostGetFlags
runtime:dtk23041,COMPATIBLE_WITH,API:cudaHostRegister
runtime:dtk23041,COMPATIBLE_WITH,API:cudaHostUnregister
runtime:dtk23041,COMPATIBLE_WITH,API:cudaImportExternalMemory
runtime:dtk23041,COMPATIBLE_WITH,API:cudaImportExternalSemaphore
runtime:dtk23041,COMPATIBLE_WITH,API:cudaIpcCloseMemHandle
runtime:dtk23041,COMPATIBLE_WITH,API:cudaIpcGetEventHandle
runtime:dtk23041,COMPATIBLE_WITH,API:cudaIpcGetMemHandle
runtime:dtk23041,COMPATIBLE_WITH,API:cudaIpcOpenEventHandle
runtime:dtk23041,COMPATIBLE_WITH,API:cudaIpcOpenMemHandle
runtime:dtk23041,COMPATIBLE_WITH,API:cudaLaunch
runtime:dtk23041,COMPATIBLE_WITH,API:cudaLaunchCooperativeKernel
runtime:dtk23041,COMPATIBLE_WITH,API:cudaLaunchCooperativeKernelMultiDevice
runtime:dtk23041,COMPATIBLE_WITH,API:cudaLaunchHostFunc
runtime:dtk23041,COMPATIBLE_WITH,API:cudaLaunchKernel
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMalloc
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMalloc3D
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMalloc3DArray
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMallocArray
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMallocHost
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMallocManaged
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMallocMipmappedArray
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMallocPitch
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemGetInfo
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemPrefetchAsync
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemcpy
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemcpy2D
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemcpy2DArrayToArray
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemcpy2DAsync
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemcpy2DFromArray
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemcpy2DFromArrayAsync
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemcpy2DToArray
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemcpy2DToArrayAsync
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemcpy3D
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemcpy3DAsync
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemcpy3DPeer
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemcpy3DPeerAsync
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemcpyArrayToArray
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemcpyAsync
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemcpyFromArray
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemcpyFromArrayAsync
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemcpyFromSymbol
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemcpyFromSymbolAsync
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemcpyPeer
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemcpyPeerAsync
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemcpyToArray
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemcpyToArrayAsync
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemcpyToSymbol
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemcpyToSymbolAsync
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemset
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemset2D
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemset2DAsync
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemset3D
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemset3DAsync
runtime:dtk23041,COMPATIBLE_WITH,API:cudaMemsetAsync
runtime:dtk23041,COMPATIBLE_WITH,API:cudaOccupancyMaxActiveBlocksPerMultiprocessor
runtime:dtk23041,COMPATIBLE_WITH,API:cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags
runtime:dtk23041,COMPATIBLE_WITH,API:cudaPointerGetAttributes
runtime:dtk23041,COMPATIBLE_WITH,API:cudaProfilerInitialize
runtime:dtk23041,COMPATIBLE_WITH,API:cudaProfilerStart
runtime:dtk23041,COMPATIBLE_WITH,API:cudaProfilerStop
runtime:dtk23041,COMPATIBLE_WITH,API:cudaRuntimeGetVersion
runtime:dtk23041,COMPATIBLE_WITH,API:cudaSetDevice
runtime:dtk23041,COMPATIBLE_WITH,API:cudaSetDeviceFlags
runtime:dtk23041,COMPATIBLE_WITH,API:cudaSetDoubleForDevice
runtime:dtk23041,COMPATIBLE_WITH,API:cudaSetDoubleForHost
runtime:dtk23041,COMPATIBLE_WITH,API:cudaSetValidDevices
runtime:dtk23041,COMPATIBLE_WITH,API:cudaSetupArgument
runtime:dtk23041,COMPATIBLE_WITH,API:cudaSignalExternalSemaphoresAsync
runtime:dtk23041,COMPATIBLE_WITH,API:cudaStreamAddCallback
runtime:dtk23041,COMPATIBLE_WITH,API:cudaStreamAttachMemAsync
runtime:dtk23041,COMPATIBLE_WITH,API:cudaStreamBeginCapture
runtime:dtk23041,COMPATIBLE_WITH,API:cudaStreamCreate
runtime:dtk23041,COMPATIBLE_WITH,API:cudaStreamCreateWithFlags
runtime:dtk23041,COMPATIBLE_WITH,API:cudaStreamCreateWithPriority
runtime:dtk23041,COMPATIBLE_WITH,API:cudaStreamDestroy
runtime:dtk23041,COMPATIBLE_WITH,API:cudaStreamEndCapture
runtime:dtk23041,COMPATIBLE_WITH,API:cudaStreamGetCaptureInfo
runtime:dtk23041,COMPATIBLE_WITH,API:cudaStreamGetFlags
runtime:dtk23041,COMPATIBLE_WITH,API:cudaStreamGetPriority
runtime:dtk23041,COMPATIBLE_WITH,API:cudaStreamIsCapturing
runtime:dtk23041,COMPATIBLE_WITH,API:cudaStreamQuery
runtime:dtk23041,COMPATIBLE_WITH,API:cudaStreamSynchronize
runtime:dtk23041,COMPATIBLE_WITH,API:cudaStreamWaitEvent
runtime:dtk23041,COMPATIBLE_WITH,API:cudaThreadExchangeStreamCaptureMode
runtime:dtk23041,COMPATIBLE_WITH,API:cudaWaitExternalSemaphoresAsync
runtime:dtk23041,COMPATIBLE_WITH,API:hipChooseDevice
runtime:dtk23041,COMPATIBLE_WITH,API:hipConfigureCall
runtime:dtk23041,COMPATIBLE_WITH,API:hipDeviceCanAccessPeer
runtime:dtk23041,COMPATIBLE_WITH,API:hipDeviceDisablePeerAccess
runtime:dtk23041,COMPATIBLE_WITH,API:hipDeviceEnablePeerAccess
runtime:dtk23041,COMPATIBLE_WITH,API:hipDeviceGetAttribute
runtime:dtk23041,COMPATIBLE_WITH,API:hipDeviceGetByPCIBusId
runtime:dtk23041,COMPATIBLE_WITH,API:hipDeviceGetCacheConfig
runtime:dtk23041,COMPATIBLE_WITH,API:hipDeviceGetLimit
runtime:dtk23041,COMPATIBLE_WITH,API:hipDeviceGetPCIBusId
runtime:dtk23041,COMPATIBLE_WITH,API:hipDeviceGetSharedMemConfig
runtime:dtk23041,COMPATIBLE_WITH,API:hipDeviceGetStreamPriorityRange
runtime:dtk23041,COMPATIBLE_WITH,API:hipDeviceReset
runtime:dtk23041,COMPATIBLE_WITH,API:hipDeviceSetCacheConfig
runtime:dtk23041,COMPATIBLE_WITH,API:hipDeviceSetSharedMemConfig
runtime:dtk23041,COMPATIBLE_WITH,API:hipDeviceSynchronize
runtime:dtk23041,COMPATIBLE_WITH,API:hipDriverGetVersion
runtime:dtk23041,COMPATIBLE_WITH,API:hipEventCreate
runtime:dtk23041,COMPATIBLE_WITH,API:hipEventCreateWithFlags
runtime:dtk23041,COMPATIBLE_WITH,API:hipEventDestroy
runtime:dtk23041,COMPATIBLE_WITH,API:hipEventElapsedTime
runtime:dtk23041,COMPATIBLE_WITH,API:hipEventQuery
runtime:dtk23041,COMPATIBLE_WITH,API:hipEventRecord
runtime:dtk23041,COMPATIBLE_WITH,API:hipEventSynchronize
runtime:dtk23041,COMPATIBLE_WITH,API:hipFree
runtime:dtk23041,COMPATIBLE_WITH,API:hipFreeArray
runtime:dtk23041,COMPATIBLE_WITH,API:hipFuncGetAttributes
runtime:dtk23041,COMPATIBLE_WITH,API:hipFuncSetCacheConfig
runtime:dtk23041,COMPATIBLE_WITH,API:hipGetDevice
runtime:dtk23041,COMPATIBLE_WITH,API:hipGetDeviceCount
runtime:dtk23041,COMPATIBLE_WITH,API:hipGetDeviceProperties
runtime:dtk23041,COMPATIBLE_WITH,API:hipGetErrorName
runtime:dtk23041,COMPATIBLE_WITH,API:hipGetErrorString
runtime:dtk23041,COMPATIBLE_WITH,API:hipGetLastError
runtime:dtk23041,COMPATIBLE_WITH,API:hipGetSymbolAddress
runtime:dtk23041,COMPATIBLE_WITH,API:hipGetSymbolSize
runtime:dtk23041,COMPATIBLE_WITH,API:hipHostFree
runtime:dtk23041,COMPATIBLE_WITH,API:hipHostGetDevicePointer
runtime:dtk23041,COMPATIBLE_WITH,API:hipHostGetFlags
runtime:dtk23041,COMPATIBLE_WITH,API:hipHostMalloc
runtime:dtk23041,COMPATIBLE_WITH,API:hipHostRegister
runtime:dtk23041,COMPATIBLE_WITH,API:hipHostUnregister
runtime:dtk23041,COMPATIBLE_WITH,API:hipIpcCloseMemHandle
runtime:dtk23041,COMPATIBLE_WITH,API:hipIpcGetMemHandle
runtime:dtk23041,COMPATIBLE_WITH,API:hipIpcOpenMemHandle
runtime:dtk23041,COMPATIBLE_WITH,API:hipLaunchByPtr
runtime:dtk23041,COMPATIBLE_WITH,API:hipLaunchKernel
runtime:dtk23041,COMPATIBLE_WITH,API:hipMalloc
runtime:dtk23041,COMPATIBLE_WITH,API:hipMalloc3D
runtime:dtk23041,COMPATIBLE_WITH,API:hipMalloc3DArray
runtime:dtk23041,COMPATIBLE_WITH,API:hipMallocArray
runtime:dtk23041,COMPATIBLE_WITH,API:hipMallocManaged
runtime:dtk23041,COMPATIBLE_WITH,API:hipMemGetInfo
runtime:dtk23041,COMPATIBLE_WITH,API:hipMemcpy
runtime:dtk23041,COMPATIBLE_WITH,API:hipMemcpy2D
runtime:dtk23041,COMPATIBLE_WITH,API:hipMemcpy2DAsync
runtime:dtk23041,COMPATIBLE_WITH,API:hipMemcpy2DToArray
runtime:dtk23041,COMPATIBLE_WITH,API:hipMemcpy3D
runtime:dtk23041,COMPATIBLE_WITH,API:hipMemcpyAsync
runtime:dtk23041,COMPATIBLE_WITH,API:hipMemcpyFromArray
runtime:dtk23041,COMPATIBLE_WITH,API:hipMemcpyFromSymbol
runtime:dtk23041,COMPATIBLE_WITH,API:hipMemcpyFromSymbolAsync
runtime:dtk23041,COMPATIBLE_WITH,API:hipMemcpyPeer
runtime:dtk23041,COMPATIBLE_WITH,API:hipMemcpyPeerAsync
runtime:dtk23041,COMPATIBLE_WITH,API:hipMemcpyToArray
runtime:dtk23041,COMPATIBLE_WITH,API:hipMemcpyToSymbol
runtime:dtk23041,COMPATIBLE_WITH,API:hipMemcpyToSymbolAsync
runtime:dtk23041,COMPATIBLE_WITH,API:hipMemset
runtime:dtk23041,COMPATIBLE_WITH,API:hipMemset2D
runtime:dtk23041,COMPATIBLE_WITH,API:hipMemset2DAsync
runtime:dtk23041,COMPATIBLE_WITH,API:hipMemset3D
runtime:dtk23041,COMPATIBLE_WITH,API:hipMemset3DAsync
runtime:dtk23041,COMPATIBLE_WITH,API:hipMemsetAsync
runtime:dtk23041,COMPATIBLE_WITH,API:hipPeekAtLastError
runtime:dtk23041,COMPATIBLE_WITH,API:hipPointerGetAttributes
runtime:dtk23041,COMPATIBLE_WITH,API:hipProfilerStart
runtime:dtk23041,COMPATIBLE_WITH,API:hipProfilerStop
runtime:dtk23041,COMPATIBLE_WITH,API:hipRuntimeGetVersion
runtime:dtk23041,COMPATIBLE_WITH,API:hipSetDevice
runtime:dtk23041,COMPATIBLE_WITH,API:hipSetDeviceFlags
runtime:dtk23041,COMPATIBLE_WITH,API:hipSetupArgument
runtime:dtk23041,COMPATIBLE_WITH,API:hipStreamAddCallback
runtime:dtk23041,COMPATIBLE_WITH,API:hipStreamCreate
runtime:dtk23041,COMPATIBLE_WITH,API:hipStreamCreateWithFlags
runtime:dtk23041,COMPATIBLE_WITH,API:hipStreamCreateWithPriority
runtime:dtk23041,COMPATIBLE_WITH,API:hipStreamDestroy
runtime:dtk23041,COMPATIBLE_WITH,API:hipStreamGetFlags
runtime:dtk23041,COMPATIBLE_WITH,API:hipStreamGetPriority
runtime:dtk23041,COMPATIBLE_WITH,API:hipStreamQuery
runtime:dtk23041,COMPATIBLE_WITH,API:hipStreamSynchronize
runtime:dtk23041,COMPATIBLE_WITH,API:hipStreamWaitEvent
runtime:dtk23041,COMPATIBLE_WITH,API:make_cudaExtent
runtime:dtk23041,COMPATIBLE_WITH,API:make_cudaPitchedPtr
runtime:dtk23041,COMPATIBLE_WITH,API:make_cudaPos
runtime:dtk23041,COMPATIBLE_WITH,API:make_hipExtent
runtime:dtk23041,COMPATIBLE_WITH,API:make_hipPos
runtime:dtk23041,SUPPORTS_API,API:ALG
runtime:dtk23041,SUPPORTS_API,API:Algorithm_v7
runtime:dtk23041,SUPPORTS_API,API:CUBLAS_ATOMICS_ALLOWED
runtime:dtk23041,SUPPORTS_API,API:CUBLAS_ATOMICS_NOT_ALLOWED
runtime:dtk23041,SUPPORTS_API,API:CUBLAS_DEFAULT_MATH
runtime:dtk23041,SUPPORTS_API,API:CUBLAS_DIAG_NON_UNIT
runtime:dtk23041,SUPPORTS_API,API:CUBLAS_DIAG_UNIT
runtime:dtk23041,SUPPORTS_API,API:CUBLAS_FILL_MODE_FULL
runtime:dtk23041,SUPPORTS_API,API:CUBLAS_FILL_MODE_LOWER
runtime:dtk23041,SUPPORTS_API,API:CUBLAS_FILL_MODE_UPPER
runtime:dtk23041,SUPPORTS_API,API:CUBLAS_GEMM_ALGO0
runtime:dtk23041,SUPPORTS_API,API:CUBLAS_GEMM_ALGO0_TENSOR_OP
runtime:dtk23041,SUPPORTS_API,API:CUBLAS_GEMM_ALGO1
runtime:dtk23041,SUPPORTS_API,API:CUBLAS_GEMM_ALGO10
